,Franchise,City,Date,Product,Sales,Target Sales,Profit,Target Profit
2101,608,Delhi,2/1/2019,Lemon,? 56.35,? 33.00,? 22.40,? 11.20
2102,608,Delhi,3/1/2019,Lemon,? 99.75,? 59.40,? 40.60,? 19.60
2103,608,Delhi,4/1/2019,Lemon,? 38.50,? 29.70,? 13.16,? 8.40
2104,608,Delhi,5/1/2019,Lemon,? 108.15,? 89.10,? 32.20,? 33.60
2105,608,Delhi,6/1/2019,Lemon,? 43.75,? 49.50,? -0.84,? 8.40
2106,608,Delhi,7/1/2019,Lemon,? 18.55,? 9.90,? 4.48,? 5.60
2107,608,Delhi,8/1/2019,Lemon,? 93.10,? 95.70,? 8.40,? 14.00
2108,608,Delhi,9/1/2019,Lemon,? 45.85,? 29.70,? -0.84,
2109,608,Delhi,10/1/2019,Lemon,? 113.75,? 102.30,? 26.04,? 28.00
2110,608,Delhi,11/1/2019,Lemon,? 42.00,? 36.30,? 3.64,? 5.60
2111,608,Delhi,12/1/2019,Lemon,? 54.25,? 42.90,? 14.84,? 16.80
2112,608,Delhi,1/1/2018,Mint,? 45.00,? 32.00,? 12.00,? 11.40
2113,608,Delhi,2/1/2018,Mint,? 49.50,? 28.00,? 10.80,? 11.40
2114,608,Delhi,3/1/2018,Mint,? 95.85,? 52.00,? 36.80,? 19.00
2115,608,Delhi,4/1/2018,Mint,? 100.80,? 52.00,? 41.60,? 19.00
2116,608,Delhi,5/1/2018,Mint,? 58.50,? 48.00,? 6.40,? 7.60
2117,608,Delhi,6/1/2018,Mint,? 85.95,? 96.00,? 36.40,? 41.80
2118,608,Delhi,7/1/2018,Mint,? 105.30,? 108.00,? 8.80,? 22.80
2119,608,Delhi,8/1/2018,Mint,? 146.25,? 124.00,? 37.60,? 38.00
2120,608,Delhi,9/1/2018,Mint,? 44.10,? 32.00,? 20.00,? 19.00
2121,608,Delhi,10/1/2018,Mint,? 146.70,? 116.00,? 51.60,? 30.40
2122,608,Delhi,11/1/2018,Mint,? 99.45,? 64.00,? 29.20,? 22.80
2123,608,Delhi,12/1/2018,Mint,? 60.30,? 60.00,? -1.60,? 11.40
2124,608,Delhi,1/1/2019,Mint,? 67.05,? 72.00,? 9.60,? 22.80
2125,608,Delhi,2/1/2019,Mint,? 149.85,? 88.00,? 71.20,? 34.20
2126,608,Delhi,3/1/2019,Mint,? 75.60,? 72.00,? 0.80,? 15.20
2127,608,Delhi,4/1/2019,Mint,? 45.90,? 48.00,? 14.00,? 15.20
2128,608,Delhi,5/1/2019,Mint,? 122.85,? 96.00,? 54.00,? 38.00
2129,608,Delhi,6/1/2019,Mint,? 64.80,? 84.00,? 8.40,? 34.20
2130,608,Delhi,7/1/2019,Mint,? 75.60,? 64.00,? 26.00,? 22.80
2131,608,Delhi,8/1/2019,Mint,? 42.30,? 32.00,? 13.60,? 19.00
2132,608,Delhi,9/1/2019,Mint,? 33.75,? 24.00,? 10.40,? 15.20
2133,608,Delhi,10/1/2019,Mint,? 104.85,? 60.00,? 43.60,? 19.00
2134,608,Delhi,11/1/2019,Mint,? 64.35,? 48.00,? 18.80,? 15.20
2135,608,Delhi,12/1/2019,Mint,? 44.55,? 32.00,? 12.00,? 11.40
2136,608,Delhi,1/1/2018,Colombian,? 330.00,? 245.00,? 100.00,? 25.00
2137,608,Delhi,2/1/2018,Colombian,? 280.00,? 295.00,? 90.00,? 115.00
2138,608,Delhi,3/1/2018,Colombian,? 80.00,? 94.00,? 30.00,? 27.00
2139,608,Delhi,4/1/2018,Colombian,? 260.00,? 308.00,? 110.00,? 156.00
2140,608,Delhi,5/1/2018,Colombian,? 260.00,? 289.00,? 110.00,? 105.00
2141,608,Delhi,6/1/2018,Colombian,? 100.00,? 117.00,? 40.00,? 52.00
2142,608,Delhi,7/1/2018,Colombian,? 110.00,? 128.00,? 20.00,? 18.00
2143,608,Delhi,8/1/2018,Colombian,? 310.00,? 346.00,? 100.00,? 138.00
2144,608,Delhi,9/1/2018,Colombian,? 120.00,? 132.00,? 20.00,? 25.00
2145,608,Delhi,10/1/2018,Colombian,? 130.00,? 112.00,? 20.00,? -7.00
2146,608,Delhi,11/1/2018,Colombian,? 170.00,? 122.00,? 50.00,? -5.00
2147,608,Delhi,12/1/2018,Colombian,? 90.00,? 106.00,? 50.00,? 55.00
2148,608,Delhi,1/1/2019,Colombian,? 140.00,? 214.00,? 60.00,? 74.00
2149,608,Delhi,2/1/2019,Colombian,? 250.00,? 313.00,? 130.00,? 115.00
2150,608,Delhi,3/1/2019,Colombian,? 120.00,? 201.00,? 20.00,? 12.00
2151,608,Delhi,4/1/2019,Colombian,? 130.00,? 140.00,? 50.00,? 33.00
2152,608,Delhi,5/1/2019,Colombian,? 120.00,? 124.00,? 30.00,? 16.00
2153,608,Delhi,6/1/2019,Colombian,? 260.00,? 211.00,? 120.00,? 76.00
2154,608,Delhi,7/1/2019,Colombian,? 110.00,? 115.00,? 30.00,? 12.00
2155,608,Delhi,8/1/2019,Colombian,? 150.00,? 245.00,? 60.00,? 120.00
2156,608,Delhi,9/1/2019,Colombian,? 170.00,? 142.00,? 70.00,? 44.00
2157,608,Delhi,10/1/2019,Colombian,? 260.00,? 211.00,? 120.00,? 75.00
2158,608,Delhi,11/1/2019,Colombian,? 330.00,? 230.00,? 100.00,? 17.00
2159,608,Delhi,12/1/2019,Colombian,? 140.00,? 133.00,? 10.00,? -6.00
2160,614,Delhi,1/1/2018,Cappuccino,? 51.20,? 52.00,? 22.20,? 24.00
2161,614,Delhi,2/1/2018,Cappuccino,? 6.40,? 6.00,? 0.20,? 2.00
2162,614,Delhi,3/1/2018,Cappuccino,? 23.00,? 20.00,? 2.20,? 4.00
2163,614,Delhi,4/1/2018,Cappuccino,? 23.60,? 16.00,? 5.40,? 8.00
2164,614,Delhi,5/1/2018,Cappuccino,? 26.80,? 30.00,? 10.80,? 14.00
2165,614,Delhi,6/1/2018,Cappuccino,? 103.20,? 90.00,? 45.60,? 30.00
2166,614,Delhi,7/1/2018,Cappuccino,? 26.60,? 22.00,? -1.20,? 2.00
2167,614,Delhi,8/1/2018,Cappuccino,? 10.40,? 10.00,? 2.20,? 4.00
2168,614,Delhi,9/1/2018,Cappuccino,? 24.20,? 20.00,? 2.60,? 4.00
2169,614,Delhi,10/1/2018,Cappuccino,? 36.20,? 40.00,? 14.20,? 16.00
2170,614,Delhi,11/1/2018,Cappuccino,? 21.80,? 18.00,? 4.60,? 4.00
2171,614,Delhi,12/1/2018,Cappuccino,? 46.80,? 48.00,? 20.20,? 22.00
2172,614,Delhi,1/1/2019,Cappuccino,? 22.00,? 16.00,? 1.80,? 2.00
2173,614,Delhi,2/1/2019,Cappuccino,? 21.60,? 18.00,? 4.00,? 6.00
2174,614,Delhi,3/1/2019,Cappuccino,? 49.00,? 44.00,? 29.20,? 20.00
2175,614,Delhi,4/1/2019,Cappuccino,? 21.80,? 18.00,? 1.80,? 2.00
2176,614,Delhi,5/1/2019,Cappuccino,? 42.20,? 46.00,? 25.00,? 22.00
2177,614,Delhi,6/1/2019,Cappuccino,? 84.60,? 70.00,? 25.80,? 22.00
2178,614,Delhi,7/1/2019,Cappuccino,? 37.80,? 44.00,? 16.00,? 22.00
2179,614,Delhi,8/1/2019,Cappuccino,? 12.60,? 12.00,? 1.20,? 4.00
2180,614,Delhi,9/1/2019,Cappuccino,? 13.60,? 14.00,? 1.40,? 4.00
2181,614,Delhi,10/1/2019,Cappuccino,? 8.60,? 10.00,? 6.20,? 8.00
2182,614,Delhi,11/1/2019,Cappuccino,? 9.60,? 8.00,? 3.00,? 4.00
2183,614,Delhi,12/1/2019,Cappuccino,? 26.20,? 30.00,? 14.20,? 14.00
2184,614,Delhi,1/1/2018,Caffe Latte,? 43.40,? 42.00,? 17.55,? 18.00
2185,614,Delhi,2/1/2018,Caffe Latte,? 32.20,? 42.00,? 29.90,? 36.00
2186,614,Delhi,3/1/2018,Caffe Latte,? 422.80,? 343.00,? 204.75,? 126.00
2187,614,Delhi,4/1/2018,Caffe Latte,? 143.50,? 98.00,? 48.10,? 48.00
2188,614,Delhi,5/1/2018,Caffe Latte,? 166.60,? 161.00,? 92.30,? 66.00
2189,614,Delhi,6/1/2018,Caffe Latte,? 83.30,? 70.00,? -5.85,? 0.00
2190,614,Delhi,7/1/2018,Caffe Latte,? 412.30,? 357.00,? 143.00,? 126.00
2191,614,Delhi,8/1/2018,Caffe Latte,? 368.90,? 322.00,? 149.50,? 90.00
2192,614,Delhi,9/1/2018,Caffe Latte,? 88.90,? 77.00,? 18.85,? 18.00
2193,614,Delhi,10/1/2018,Caffe Latte,? 319.90,? 280.00,? 91.65,? 84.00
2194,614,Delhi,11/1/2018,Caffe Latte,? 33.60,? 35.00,? 11.05,? 18.00
2195,614,Delhi,12/1/2018,Caffe Latte,? 93.10,? 77.00,? 26.00,? 24.00
2196,614,Delhi,1/1/2019,Caffe Latte,? 79.80,? 70.00,? 11.05,? 12.00
2197,614,Delhi,2/1/2019,Caffe Latte,? 396.90,? 343.00,? 189.15,? 108.00
2198,614,Delhi,3/1/2019,Caffe Latte,? 417.90,? 364.00,? 176.80,? 102.00
2199,614,Delhi,4/1/2019,Caffe Latte,? 91.00,? 105.00,? 27.95,? 30.00
2200,614,Delhi,5/1/2019,Caffe Latte,? 90.30,? 70.00,? 12.35,? 12.00
2201,614,Delhi,6/1/2019,Caffe Latte,? 194.60,? 175.00,? 69.55,? 60.00
2202,614,Delhi,7/1/2019,Caffe Latte,? 65.10,? 56.00,? 24.05,? 18.00
2203,614,Delhi,8/1/2019,Caffe Latte,? 124.60,? 126.00,? 40.95,? 42.00
2204,614,Delhi,9/1/2019,Caffe Latte,? 22.40,? 21.00,? 0.65,? 6.00
2205,614,Delhi,10/1/2019,Caffe Latte,? 474.60,? 413.00,? 167.70,? 144.00
2206,614,Delhi,11/1/2019,Caffe Latte,? 203.70,? 175.00,? 53.30,? 48.00
2207,614,Delhi,12/1/2019,Caffe Latte,? 201.60,? 175.00,? 72.80,? 48.00
2208,614,Delhi,1/1/2018,Regular Espresso,? 40.20,? 36.00,? 4.95,? 12.00
2209,614,Delhi,2/1/2018,Regular Espresso,? 27.60,? 30.00,? 25.85,? 24.00
2210,614,Delhi,3/1/2018,Regular Espresso,? 37.20,? 36.00,? 14.30,? 18.00
2211,614,Delhi,4/1/2018,Regular Espresso,? 181.20,? 180.00,? 73.15,? 96.00
2212,614,Delhi,5/1/2018,Regular Espresso,? 15.00,? 12.00,? -2.20,? 6.00
2213,614,Delhi,6/1/2018,Regular Espresso,? 136.80,? 162.00,? 75.35,? 84.00
2214,614,Delhi,7/1/2018,Regular Espresso,? 156.60,? 150.00,? 86.35,? 72.00
2215,614,Delhi,8/1/2018,Regular Espresso,? 28.20,? 24.00,? 6.05,? 6.00
2216,614,Delhi,9/1/2018,Regular Espresso,? 114.00,? 114.00,? 37.40,? 48.00
2217,614,Delhi,10/1/2018,Regular Espresso,? 109.20,? 156.00,? 30.80,? 78.00
2218,614,Delhi,11/1/2018,Regular Espresso,? 75.60,? 66.00,? -1.10,? 12.00
2219,614,Delhi,12/1/2018,Regular Espresso,? 25.80,? 30.00,? 17.60,? 24.00
2220,614,Delhi,1/1/2019,Regular Espresso,? 76.20,? 66.00,? -2.20,? 6.00
2221,614,Delhi,2/1/2019,Regular Espresso,? 28.80,? 24.00,? 8.25,? 12.00
2222,614,Delhi,3/1/2019,Regular Espresso,? 187.20,? 162.00,? 67.10,? 78.00
2223,614,Delhi,4/1/2019,Regular Espresso,? 90.00,? 78.00,? 0.00,? 12.00
2224,614,Delhi,5/1/2019,Regular Espresso,? 305.40,? 252.00,? 121.00,? 84.00
2225,614,Delhi,6/1/2019,Regular Espresso,? 369.60,? 300.00,? 151.80,? 96.00
2226,614,Delhi,7/1/2019,Regular Espresso,? 178.80,? 156.00,? 45.65,? 54.00
2227,614,Delhi,8/1/2019,Regular Espresso,? 87.00,? 66.00,? 14.30,? 12.00
2228,614,Delhi,9/1/2019,Regular Espresso,? 31.80,? 36.00,? 8.25,? 18.00
2229,614,Delhi,10/1/2019,Regular Espresso,? 78.60,? 90.00,? 16.50,? 30.00
2230,614,Delhi,11/1/2019,Regular Espresso,? 27.60,? 30.00,? 25.85,? 24.00
2231,614,Delhi,12/1/2019,Regular Espresso,? 27.00,? 24.00,? 5.50,? 12.00
2232,614,Delhi,1/1/2018,Darjeeling,? 290.40,? 264.00,? 80.25,? 70.00
2233,614,Delhi,2/1/2018,Darjeeling,? 94.40,? 80.00,? 18.00,? 21.00
2234,614,Delhi,3/1/2018,Darjeeling,? 41.60,? 32.00,? 11.25,? 21.00
2235,614,Delhi,4/1/2018,Darjeeling,? 453.60,? 392.00,? 159.00,? 147.00
2236,614,Delhi,5/1/2018,Darjeeling,? 48.00,? 40.00,? 14.25,? 14.00
2237,614,Delhi,6/1/2018,Darjeeling,? 105.60,? 104.00,? 31.50,? 35.00
2238,614,Delhi,7/1/2018,Darjeeling,? 96.00,? 72.00,? 27.75,? 14.00
2239,614,Delhi,8/1/2018,Darjeeling,? 53.60,? 56.00,? 7.50,? 14.00
2240,614,Delhi,9/1/2018,Darjeeling,? 94.40,? 80.00,? 9.00,? 14.00
2241,614,Delhi,10/1/2018,Darjeeling,? 92.00,? 80.00,? 9.00,? 14.00
2242,614,Delhi,11/1/2018,Darjeeling,? 238.40,? 192.00,? 85.50,? 91.00
2243,614,Delhi,12/1/2018,Darjeeling,? 360.80,? 280.00,? 143.25,? 77.00
2244,614,Delhi,1/1/2019,Darjeeling,? 260.00,? 224.00,? 70.50,? 70.00
2245,614,Delhi,2/1/2019,Darjeeling,? 416.80,? 360.00,? 123.75,? 105.00
2246,614,Delhi,3/1/2019,Darjeeling,? 276.80,? 224.00,? 105.00,? 70.00
2247,614,Delhi,4/1/2019,Darjeeling,? 43.20,? 40.00,? 9.00,? 14.00
2248,614,Delhi,5/1/2019,Darjeeling,? 166.40,? 192.00,? 90.75,? 84.00
2249,614,Delhi,6/1/2019,Darjeeling,? 248.00,? 216.00,? 65.25,? 63.00
2250,614,Delhi,7/1/2019,Darjeeling,? 40.80,? 40.00,? 14.25,? 14.00
2251,614,Delhi,8/1/2019,Darjeeling,? 43.20,? 40.00,? 12.75,? 14.00
2252,614,Delhi,9/1/2019,Darjeeling,? 89.60,? 64.00,? 35.25,? 21.00
2253,614,Delhi,10/1/2019,Darjeeling,? 82.40,? 64.00,? 4.50,? 7.00
2254,614,Delhi,11/1/2019,Darjeeling,? 34.40,? 40.00,? 24.00,? 28.00
2255,614,Delhi,12/1/2019,Darjeeling,? 32.80,? 32.00,? 6.75,? 14.00
2256,614,Delhi,1/1/2018,Decaf Irish Cream,? 168.30,? 252.00,? 63.20,? 144.50
2257,614,Delhi,2/1/2018,Decaf Irish Cream,? 348.30,? 297.00,? 127.20,? 85.00
2258,614,Delhi,3/1/2018,Decaf Irish Cream,? 528.30,? 459.00,? 176.00,? 178.50
2259,614,Delhi,4/1/2018,Decaf Irish Cream,? 563.40,? 495.00,? 228.80,? 153.00
2260,614,Delhi,5/1/2018,Decaf Irish Cream,? 522.90,? 423.00,? 238.40,? 161.50
2261,614,Delhi,6/1/2018,Decaf Irish Cream,? 120.60,? 99.00,? -2.40,? 17.00
2262,614,Delhi,7/1/2018,Decaf Irish Cream,? 410.40,? 360.00,? 112.80,? 119.00
2263,614,Delhi,8/1/2018,Decaf Irish Cream,? 450.90,? 369.00,? 124.80,? 102.00
2264,614,Delhi,9/1/2018,Decaf Irish Cream,? 210.60,? 216.00,? 80.80,? 93.50
2265,614,Delhi,10/1/2018,Decaf Irish Cream,? 52.20,? 54.00,? 14.40,? 25.50
2266,614,Delhi,11/1/2018,Decaf Irish Cream,? 289.80,? 261.00,? 159.20,? 110.50
2267,614,Delhi,12/1/2018,Decaf Irish Cream,? 552.60,? 477.00,? 256.80,? 170.00
2268,614,Delhi,1/1/2019,Decaf Irish Cream,? 204.30,? 198.00,? 107.20,? 85.00
2269,614,Delhi,2/1/2019,Decaf Irish Cream,? 134.10,? 108.00,? 56.00,? 42.50
2270,614,Delhi,3/1/2019,Decaf Irish Cream,? 124.20,? 108.00,? 25.60,? 34.00
2271,614,Delhi,4/1/2019,Decaf Irish Cream,? 55.80,? 63.00,? 20.00,? 34.00
2272,614,Delhi,5/1/2019,Decaf Irish Cream,? 178.20,? 207.00,? 67.20,? 93.50
2273,614,Delhi,6/1/2019,Decaf Irish Cream,? 220.50,? 225.00,? 84.80,? 102.00
2274,614,Delhi,7/1/2019,Decaf Irish Cream,? 288.00,? 297.00,? 159.20,? 136.00
2275,614,Delhi,8/1/2019,Decaf Irish Cream,? 44.10,? 45.00,? 9.60,? 17.00
2276,614,Delhi,9/1/2019,Decaf Irish Cream,? 542.70,? 477.00,? 157.60,? 153.00
2277,614,Delhi,10/1/2019,Decaf Irish Cream,? 480.60,? 369.00,? 185.60,? 102.00
2278,614,Delhi,11/1/2019,Decaf Irish Cream,? 38.70,? 45.00,? 25.60,? 34.00
2279,614,Delhi,12/1/2019,Decaf Irish Cream,? 115.20,? 99.00,? -2.40,? 8.50
2280,614,Delhi,1/1/2018,Earl Grey,? 53.58,? 49.50,? 7.56,? 3.20
2281,614,Delhi,2/1/2018,Earl Grey,? 73.34,? 90.00,? 19.32,? 28.80
2282,614,Delhi,3/1/2018,Earl Grey,? 71.82,? 99.00,? 16.52,? 28.80
2283,614,Delhi,4/1/2018,Earl Grey,? 79.80,? 108.00,? 24.64,? 38.40
2284,614,Delhi,5/1/2018,Earl Grey,? 44.46,? 45.00,? 4.76,? 6.40
2285,614,Delhi,6/1/2018,Earl Grey,? 112.10,? 117.00,? 32.20,? 28.80
2286,614,Delhi,7/1/2018,Earl Grey,? 41.42,? 36.00,? 2.80,? 3.20
2287,614,Delhi,8/1/2018,Earl Grey,? 52.06,? 49.50,? 6.72,? 6.40
2288,614,Delhi,9/1/2018,Earl Grey,? 27.36,? 27.00,? 2.80,? 9.60
2289,614,Delhi,10/1/2018,Earl Grey,? 33.82,? 40.50,? 5.88,? 6.40
2290,614,Delhi,11/1/2018,Earl Grey,? 104.88,? 126.00,? 33.88,? 41.60
2291,614,Delhi,12/1/2018,Earl Grey,? 240.16,? 247.50,? 57.96,? 57.60
2292,614,Delhi,1/1/2019,Earl Grey,? 25.84,? 27.00,? 1.96,? 9.60
2293,614,Delhi,2/1/2019,Earl Grey,? 20.52,? 22.50,? 3.36,? 6.40
2294,614,Delhi,3/1/2019,Earl Grey,? 52.44,? 54.00,? 9.52,? 12.80
2295,614,Delhi,4/1/2019,Earl Grey,? 80.94,? 85.50,? 29.68,? 25.60
2296,614,Delhi,5/1/2019,Earl Grey,? 47.12,? 40.50,? 10.92,? 6.40
2297,614,Delhi,6/1/2019,Earl Grey,? 196.08,? 202.50,? 63.28,? 48.00
2298,614,Delhi,7/1/2019,Earl Grey,? 207.48,? 216.00,? 49.00,? 51.20
2299,614,Delhi,8/1/2019,Earl Grey,? 16.34,? 22.50,? 12.04,? 12.80
2300,614,Delhi,9/1/2019,Earl Grey,? 50.54,? 45.00,? 12.04,? 9.60
2301,614,Delhi,10/1/2019,Earl Grey,? 46.36,? 40.50,? -1.40,? 9.60
2302,614,Delhi,11/1/2019,Earl Grey,? 96.52,? 117.00,? 43.40,? 38.40
2303,614,Delhi,12/1/2019,Earl Grey,? 114.76,? 130.50,? 37.52,? 41.60
2304,614,Delhi,1/1/2018,Green Tea,? 74.50,? 65.00,? -9.25,? 22.50
2305,614,Delhi,2/1/2018,Green Tea,? 44.75,? 52.50,? -12.50,? 20.00
2306,614,Delhi,3/1/2018,Green Tea,? 38.75,? 32.50,? -16.75,? 12.50
2307,614,Delhi,4/1/2018,Green Tea,? 26.75,? 22.50,? -23.00,? 7.50
2308,614,Delhi,5/1/2018,Green Tea,? 82.50,? 67.50,? 2.25,? 22.50
2309,614,Delhi,6/1/2018,Green Tea,? 12.25,? 12.50,? -25.75,? 5.00
2310,614,Delhi,7/1/2018,Green Tea,? 11.00,? 10.00,? -26.75,? 5.00
2311,614,Delhi,8/1/2018,Green Tea,? 93.25,? 82.50,? 21.75,? 37.50
2312,614,Delhi,9/1/2018,Green Tea,? 33.25,? 27.50,? -31.50,? 5.00
2313,614,Delhi,10/1/2018,Green Tea,? 80.50,? 77.50,? 19.75,? 35.00
2314,614,Delhi,11/1/2018,Green Tea,? 37.25,? 30.00,? -17.75,? 10.00
2315,614,Delhi,12/1/2018,Green Tea,? 36.75,? 30.00,? -18.25,? 10.00
2316,614,Delhi,1/1/2019,Green Tea,? 127.25,? 85.00,? 25.25,? 27.50
2317,614,Delhi,2/1/2019,Green Tea,? 12.25,? 12.50,? -25.50,? 5.00
2318,614,Delhi,3/1/2019,Green Tea,? 149.50,? 120.00,? 26.00,? 52.50
2319,614,Delhi,4/1/2019,Green Tea,? 75.25,? 65.00,? -1.25,? 30.00
2320,614,Delhi,5/1/2019,Green Tea,? 13.25,? 15.00,? -24.75,? 7.50
2321,614,Delhi,6/1/2019,Green Tea,? 35.00,? 30.00,? -21.75,? 10.00
2322,614,Delhi,7/1/2019,Green Tea,? 10.25,? 10.00,? -27.50,? 5.00
2323,614,Delhi,8/1/2019,Green Tea,? 65.50,? 60.00,? 9.25,? 27.50
2324,614,Delhi,9/1/2019,Green Tea,? 54.50,? 35.00,? -2.50,? 20.00
2325,614,Delhi,10/1/2019,Green Tea,? 72.00,? 62.50,? -1.75,? 20.00
2326,614,Delhi,11/1/2019,Green Tea,? 49.25,? 50.00,? -5.50,? 20.00
2327,614,Delhi,12/1/2019,Green Tea,? 58.50,? 50.00,? -8.50,? 22.50
2328,614,Delhi,1/1/2018,Lemon,? 39.55,? 29.70,? 13.16,? 11.20
2329,614,Delhi,2/1/2018,Lemon,? 34.65,? 26.40,? 8.40,? 8.40
2330,614,Delhi,3/1/2018,Lemon,? 8.05,? 3.30,? -0.56,? 2.80
2331,614,Delhi,4/1/2018,Lemon,? 21.70,? 19.80,? 1.40,? 5.60
2332,614,Delhi,5/1/2018,Lemon,? 16.10,? 16.50,? 13.16,? 11.20
2333,614,Delhi,6/1/2018,Lemon,? 111.30,? 79.20,? 47.32,? 36.40
2334,614,Delhi,7/1/2018,Lemon,? 47.25,? 36.30,? 12.04,? 8.40
2335,614,Delhi,8/1/2018,Lemon,? 15.05,? 16.50,? 2.80,? 8.40
2336,614,Delhi,9/1/2018,Lemon,? 15.75,? 13.20,? 2.80,? 5.60
2337,614,Delhi,10/1/2018,Lemon,? 37.10,? 29.70,? -2.80,? 2.80
2338,614,Delhi,11/1/2018,Lemon,? 170.45,? 132.00,? 58.52,? 39.20
2339,614,Delhi,12/1/2018,Lemon,? 43.75,? 36.30,? 7.56,? 11.20
2340,614,Delhi,1/1/2019,Lemon,? 88.90,? 85.80,? 42.84,? 33.60
2341,614,Delhi,2/1/2019,Lemon,? 67.20,? 69.30,? 22.40,? 22.40
2342,614,Delhi,3/1/2019,Lemon,? 35.00,? 26.40,? 8.40,? 8.40
2343,614,Delhi,4/1/2019,Lemon,? 42.00,? 26.40,? 3.64,? 8.40
2344,614,Delhi,5/1/2019,Lemon,? 45.15,? 36.30,? 4.48,? 5.60
2345,614,Delhi,6/1/2019,Lemon,? 45.50,? 29.70,? -1.96,? 8.40
2346,614,Delhi,7/1/2019,Lemon,? 36.40,? 26.40,? 12.04,? 8.40
2347,614,Delhi,8/1/2019,Lemon,? 50.40,? 36.30,? 13.16,? 8.40
2348,614,Delhi,9/1/2019,Lemon,? 72.10,? 66.00,? 28.56,? 25.20
2349,614,Delhi,10/1/2019,Lemon,? 69.30,? 75.90,? 23.52,? 30.80
2350,614,Delhi,11/1/2019,Lemon,? 37.80,? 29.70,? 8.96,? 5.60
2351,614,Delhi,12/1/2019,Lemon,? 101.85,? 82.50,? 22.68,? 22.40
2352,614,Delhi,1/1/2018,Mint,? 153.90,? 120.00,? 75.20,? 53.20
2353,614,Delhi,2/1/2018,Mint,? 169.20,? 132.00,? 60.00,? 57.00
2354,614,Delhi,3/1/2018,Mint,? 146.25,? 112.00,? 37.60,? 38.00
2355,614,Delhi,4/1/2018,Mint,? 87.30,? 104.00,? 33.20,? 49.40
2356,614,Delhi,5/1/2018,Mint,? 59.85,? 68.00,? 21.20,? 34.20
2357,614,Delhi,6/1/2018,Mint,? 153.00,? 116.00,? 39.60,? 38.00
2358,614,Delhi,7/1/2018,Mint,? 121.95,? 88.00,? 56.40,? 41.80
2359,614,Delhi,8/1/2018,Mint,? 20.70,? 20.00,? 18.80,? 15.20
2360,614,Delhi,9/1/2018,Mint,? 22.05,? 20.00,? 3.60,? 7.60
2361,614,Delhi,10/1/2018,Mint,? 31.05,? 24.00,? 3.20,? 7.60
2362,614,Delhi,11/1/2018,Mint,? 20.70,? 20.00,? 18.40,? 15.20
2363,614,Delhi,12/1/2018,Mint,? 259.20,? 212.00,? 86.40,? 76.00
2364,614,Delhi,1/1/2019,Mint,? 19.35,? 20.00,? 12.80,? 15.20
2365,614,Delhi,2/1/2019,Mint,? 144.90,? 104.00,? 36.80,? 41.80
2366,614,Delhi,3/1/2019,Mint,? 41.40,? 36.00,? 10.80,? 15.20
2367,614,Delhi,4/1/2019,Mint,? 10.80,? 8.00,? -0.40,? 3.80
2368,614,Delhi,5/1/2019,Mint,? 22.05,? 20.00,? 5.20,? 7.60
2369,614,Delhi,6/1/2019,Mint,? 98.55,? 88.00,? 37.60,? 38.00
2370,614,Delhi,7/1/2019,Mint,? 282.60,? 204.00,? 130.40,? 79.80
2371,614,Delhi,8/1/2019,Mint,? 59.40,? 44.00,? 7.20,? 3.80
2372,614,Delhi,9/1/2019,Mint,? 44.55,? 36.00,? 11.60,? 11.40
2373,614,Delhi,10/1/2019,Mint,? 239.40,? 184.00,? 66.80,? 57.00
2374,614,Delhi,11/1/2019,Mint,? 123.30,? 112.00,? 66.80,? 49.40
2375,614,Delhi,12/1/2019,Mint,? 111.15,? 96.00,? 58.80,? 41.80
2376,614,Delhi,1/1/2018,Colombian,? 150.00,? 134.00,? 50.00,? 46.00
2377,614,Delhi,2/1/2018,Colombian,? 80.00,? 98.00,? 30.00,? 41.00
2378,614,Delhi,3/1/2018,Colombian,? 110.00,? 125.00,? 10.00,? -4.00
2379,614,Delhi,4/1/2018,Colombian,? 120.00,? 140.00,? 40.00,? 33.00
2380,614,Delhi,5/1/2018,Colombian,? 10.00,? 25.00,? 10.00,? -3.00
2381,614,Delhi,6/1/2018,Colombian,? 430.00,? 498.00,? 140.00,? 155.00
2382,614,Delhi,7/1/2018,Colombian,? 510.00,? 589.00,? 170.00,? 190.00
2383,614,Delhi,8/1/2018,Colombian,? 600.00,? 681.00,? 250.00,? 362.00
2384,614,Delhi,9/1/2018,Colombian,? 300.00,? 341.00,? 110.00,? 99.00
2385,614,Delhi,10/1/2018,Colombian,? 290.00,? 362.00,? 100.00,? 147.00
2386,614,Delhi,11/1/2018,Colombian,? 80.00,? 99.00,? 30.00,? 29.00
2387,614,Delhi,12/1/2018,Colombian,? 80.00,? 102.00,? 10.00,? 7.00
2388,614,Delhi,1/1/2019,Colombian,? 220.00,? 201.00,? 90.00,? 88.00
2389,614,Delhi,2/1/2019,Colombian,? 50.00,? 48.00,? 20.00,? 13.00
2390,614,Delhi,3/1/2019,Colombian,? 120.00,? 119.00,? 50.00,? 54.00
2391,614,Delhi,4/1/2019,Colombian,? 250.00,? 296.00,? 100.00,? 159.00
2392,614,Delhi,5/1/2019,Colombian,? 90.00,? 113.00,? 20.00,? 25.00
2393,614,Delhi,6/1/2019,Colombian,? 40.00,? 50.00,? 10.00,? 16.00
2394,614,Delhi,7/1/2019,Colombian,? 300.00,? 382.00,? 110.00,? 154.00
